Date,High,Low,Open,Close,Volume,Adj Close
2013-11-18,50.0,47.4900016784668,49.75,48.47999954223633,587100.0,46.202659606933594
2013-11-19,49.0,45.29999923706055,48.9900016784668,45.79999923706055,1682000.0,43.6485595703125
2013-11-20,46.0,43.9900016784668,45.97999954223633,44.650001525878906,1106900.0,42.55258560180664
2013-11-21,45.150001525878906,43.040000915527344,44.5,43.790000915527344,730200.0,41.73298645019531
2013-11-22,44.099998474121094,43.25,43.900001525878906,43.9900016784668,947600.0,41.923580169677734
2013-11-25,45.619998931884766,43.70000076293945,44.279998779296875,44.18000030517578,727300.0,42.10464859008789
2013-11-26,45.0,43.040000915527344,45.0,43.20000076293945,873700.0,41.17069625854492
2013-11-27,43.54999923706055,42.5,43.54999923706055,43.2400016784668,1153300.0,41.20882034301758
2013-11-29,43.849998474121094,42.75,42.75,43.2400016784668,949900.0,41.20882034301758
2013-12-02,43.66999816894531,41.52000045776367,43.08000183105469,43.13999938964844,5130700.0,41.11351013183594
2013-12-03,44.849998474121094,42.70000076293945,42.79999923706055,42.900001525878906,3239300.0,40.884788513183594
2013-12-04,42.61000061035156,41.650001525878906,42.43000030517578,41.83000183105469,2777700.0,39.86504364013672
2013-12-05,42.279998779296875,40.630001068115234,42.279998779296875,41.04999923706055,3380500.0,39.121681213378906
2013-12-06,41.060001373291016,40.63999938964844,40.75,40.70000076293945,4662300.0,38.78813552856445
2013-12-09,41.27000045776367,40.2400016784668,40.70000076293945,41.18000030517578,3074000.0,39.24558639526367
2013-12-10,42.84000015258789,41.040000915527344,41.06999969482422,42.560001373291016,3289400.0,40.560760498046875
2013-12-11,43.02000045776367,42.0,42.31999969482422,42.459999084472656,3367300.0,40.4654541015625
2013-12-12,43.099998474121094,42.0,42.0099983215332,42.970001220703125,1770500.0,40.95149230957031
2013-12-13,43.79999923706055,42.91999816894531,42.91999816894531,43.25,683800.0,41.21833801269531
2013-12-16,43.9900016784668,42.11000061035156,43.0099983215332,43.689998626708984,1953900.0,41.63768005371094
2013-12-17,44.0,43.15999984741211,43.43000030517578,43.75,1396700.0,41.694862365722656
2013-12-18,44.5,43.099998474121094,43.650001525878906,44.27000045776367,1225200.0,42.1904296875
2013-12-19,44.5,43.81999969482422,43.959999084472656,44.45000076293945,593000.0,42.361968994140625
2013-12-20,44.45000076293945,43.90999984741211,44.29999923706055,44.2599983215332,2878600.0,42.18090057373047
2013-12-23,44.849998474121094,43.54999923706055,44.16999816894531,44.650001525878906,773600.0,42.55258560180664
2013-12-24,45.02000045776367,44.25,44.7599983215332,44.58000183105469,304700.0,42.485877990722656
2013-12-26,45.0099983215332,44.439998626708984,44.86000061035156,44.70000076293945,513200.0,42.6002311706543
2013-12-27,44.970001220703125,44.09000015258789,44.77000045776367,44.63999938964844,393300.0,42.54304504394531
2013-12-30,44.880001068115234,44.0,44.45000076293945,44.119998931884766,381500.0,42.0474739074707
2013-12-31,44.5,43.7599983215332,44.22999954223633,44.189998626708984,874200.0,42.11418533325195
2014-01-02,44.18000030517578,43.27000045776367,44.08000183105469,43.650001525878906,992900.0,41.59956359863281
2014-01-03,44.31999969482422,43.16999816894531,43.56999969482422,43.959999084472656,378400.0,41.89497756958008
2014-01-06,43.97999954223633,43.369998931884766,43.970001220703125,43.68000030517578,597800.0,41.628143310546875
2014-01-07,43.97999954223633,42.15999984741211,42.15999984741211,43.869998931884766,1371300.0,41.80921936035156
2014-01-08,44.36000061035156,43.400001525878906,44.02000045776367,43.880001068115234,1407100.0,41.818748474121094
2014-01-09,44.25,43.84000015258789,43.88999938964844,44.130001068115234,1093500.0,42.0570068359375
2014-01-10,46.08000183105469,44.02000045776367,44.16999816894531,45.72999954223633,2008600.0,43.581851959228516
2014-01-13,47.439998626708984,45.20000076293945,45.70000076293945,47.040000915527344,2278500.0,44.83030700683594
2014-01-14,47.88999938964844,46.90999984741211,47.15999984741211,47.79999923706055,2338200.0,45.55461883544922
