Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,9.0,8.75,8.875,8.75,900400.0,7.756776332855225
2000-01-04,8.84375,8.625,8.796875,8.640625,892000.0,7.659818172454834
2000-01-05,8.75,8.515625,8.703125,8.6875,1016800.0,7.701370716094971
2000-01-06,8.765625,8.53125,8.6875,8.6953125,1045200.0,7.708298206329346
2000-01-07,9.078125,8.6875,8.765625,9.015625,1304800.0,7.99224853515625
2000-01-10,9.21875,8.8125,9.078125,8.859375,1474800.0,7.853734493255615
2000-01-11,9.109375,8.859375,8.96875,8.859375,1962800.0,7.853734493255615
2000-01-12,9.0,8.59375,8.921875,8.609375,1040400.0,7.6321120262146
2000-01-13,8.703125,8.46875,8.515625,8.59375,1389600.0,7.61826229095459
2000-01-14,8.703125,8.5,8.625,8.546875,1209200.0,7.576704978942871
2000-01-18,8.609375,8.53125,8.578125,8.53125,765600.0,7.5628581047058105
2000-01-19,8.5625,8.3125,8.515625,8.328125,941200.0,7.382786750793457
2000-01-20,8.421875,8.078125,8.34375,8.125,1241600.0,7.202721118927002
2000-01-21,8.140625,7.796875,8.0,7.953125,1471600.0,7.050355434417725
2000-01-24,8.0,7.53125,7.96875,7.53125,1567200.0,6.676367282867432
2000-01-25,7.734375,7.578125,7.59375,7.625,938000.0,6.759475231170654
2000-01-26,8.1875,7.578125,7.625,8.0625,1780000.0,7.147314548492432
2000-01-27,8.09375,7.9375,8.09375,7.96875,959200.0,7.064206600189209
2000-01-28,8.21875,8.0,8.015625,8.15625,824000.0,7.2304229736328125
2000-01-31,8.171875,7.96875,8.125,7.96875,1047200.0,7.064206600189209
2000-02-01,8.171875,7.375,7.46875,7.9375,3467600.0,7.036503314971924
2000-02-02,8.03125,7.734375,7.90625,7.953125,1629600.0,7.050355434417725
2000-02-03,7.890625,7.71875,7.84375,7.78125,1693200.0,6.897989273071289
2000-02-04,7.796875,7.671875,7.765625,7.671875,942400.0,6.801029682159424
2000-02-07,7.75,7.546875,7.609375,7.59375,1138800.0,6.731772422790527
2000-02-08,7.59375,7.453125,7.59375,7.515625,1420400.0,6.662517070770264
2000-02-09,7.5,7.390625,7.5,7.390625,782800.0,6.551704406738281
2000-02-10,7.546875,7.296875,7.484375,7.453125,1642800.0,6.60711145401001
2000-02-11,7.453125,7.296875,7.40625,7.296875,482400.0,6.46859884262085
2000-02-14,7.296875,6.765625,7.28125,6.828125,1692000.0,6.053056240081787
2000-02-15,7.0,6.75,6.875,6.921875,1457200.0,6.136163234710693
2000-02-16,7.046875,6.859375,6.921875,6.953125,1769200.0,6.163866996765137
2000-02-17,7.140625,6.953125,6.984375,7.09375,1376800.0,6.288528919219971
2000-02-18,7.171875,6.9375,7.140625,7.03125,898000.0,6.233122825622559
2000-02-22,7.03125,6.8125,7.03125,6.859375,1195200.0,6.080756664276123
2000-02-23,6.890625,6.765625,6.890625,6.78125,1871600.0,6.011501789093018
2000-02-24,6.828125,6.65625,6.796875,6.8125,713200.0,6.0392022132873535
2000-02-25,6.765625,6.625,6.75,6.65625,616000.0,5.900690078735352
2000-02-28,6.890625,6.625,6.625,6.765625,621600.0,5.997650146484375
2000-02-29,6.828125,6.53125,6.828125,6.625,987600.0,5.872987270355225
2000-03-01,6.84375,6.65625,6.6875,6.671875,907200.0,5.914540767669678
2000-03-02,6.671875,6.5,6.640625,6.53125,638800.0,5.78987979888916
2000-03-03,6.828125,6.46875,6.546875,6.796875,1117600.0,6.025352478027344
2000-03-06,6.75,6.40625,6.734375,6.515625,1013200.0,5.776028633117676
2000-03-07,6.546875,6.3125,6.546875,6.375,880000.0,5.651364803314209
2000-03-08,6.75,6.4375,6.4375,6.6875,1961600.0,5.9283928871154785
2000-03-09,6.78125,6.375,6.5625,6.5,1833200.0,5.762175559997559
2000-03-10,6.859375,6.546875,6.59375,6.71875,888400.0,5.956093788146973
2000-03-13,6.8125,6.5,6.71875,6.765625,730400.0,5.997650146484375
2000-03-14,6.84375,6.40625,6.78125,6.484375,1840400.0,5.748324871063232
2000-03-15,7.578125,6.53125,6.53125,7.515625,2609600.0,6.662517070770264
2000-03-16,8.3125,7.46875,7.578125,8.125,2004800.0,7.202721118927002
2000-03-17,8.15625,7.609375,8.0625,7.671875,1437600.0,6.801029682159424
2000-03-20,7.65625,7.21875,7.25,7.5,2272000.0,6.6486639976501465
2000-03-21,8.046875,7.46875,7.5,7.90625,1236400.0,7.008800983428955
2000-03-22,7.921875,7.21875,7.921875,7.234375,3377200.0,6.413190841674805
2000-03-23,7.59375,7.140625,7.234375,7.59375,1602000.0,6.731772422790527
2000-03-24,7.765625,7.25,7.546875,7.265625,2410000.0,6.440894603729248
2000-03-27,7.453125,7.171875,7.28125,7.234375,701600.0,6.413190841674805
2000-03-28,7.5,7.28125,7.28125,7.4375,1496800.0,6.593258857727051
2000-03-29,7.609375,7.25,7.46875,7.3125,1274800.0,6.482447624206543
2000-03-30,7.375,7.1875,7.375,7.203125,1140000.0,6.385488510131836
2000-03-31,7.546875,7.171875,7.1875,7.515625,1852000.0,6.662517070770264
2000-04-03,7.53125,7.1875,7.5,7.25,1118800.0,6.427041530609131
2000-04-04,7.453125,7.015625,7.3125,7.25,1284000.0,6.427041530609131
2000-04-05,7.875,7.25,7.265625,7.75,1430000.0,6.870286464691162
2000-04-06,7.84375,7.6875,7.71875,7.71875,573200.0,6.842582702636719
2000-04-07,7.734375,7.40625,7.65625,7.484375,562800.0,6.63481330871582
2000-04-10,7.6875,7.5,7.5,7.59375,758800.0,6.731772422790527
2000-04-11,7.875,7.625,7.65625,7.84375,862400.0,6.953395843505859
2000-04-12,7.96875,7.75,7.90625,7.84375,886000.0,6.953395843505859
2000-04-13,7.90625,7.78125,7.90625,7.796875,1628400.0,6.911842346191406
2000-04-14,7.765625,7.234375,7.75,7.40625,1247600.0,6.56555700302124
2000-04-17,7.359375,7.125,7.3125,7.234375,1144000.0,6.413190841674805
2000-04-18,7.5,7.21875,7.234375,7.4375,961600.0,6.593258857727051
2000-04-19,7.734375,7.234375,7.34375,7.609375,1197200.0,6.745626449584961
2000-04-20,7.609375,7.28125,7.609375,7.4375,699200.0,6.593258857727051
2000-04-24,7.4375,7.03125,7.4375,7.109375,994800.0,6.302380084991455
2000-04-25,7.4375,7.15625,7.15625,7.4375,583600.0,6.593258857727051
2000-04-26,7.4375,7.15625,7.4375,7.234375,1038000.0,6.413190841674805
2000-04-27,7.234375,7.0625,7.1875,7.1875,564000.0,6.371636390686035
2000-04-28,7.25,7.046875,7.1875,7.1875,638000.0,6.371636390686035
2000-05-01,7.5625,7.15625,7.171875,7.46875,820400.0,6.6209611892700195
2000-05-02,7.515625,7.203125,7.4375,7.3125,627200.0,6.482447624206543
2000-05-03,7.328125,7.203125,7.328125,7.21875,570000.0,6.3993401527404785
2000-05-04,7.453125,7.34375,7.375,7.421875,692800.0,6.57940673828125
2000-05-05,7.6875,7.40625,7.421875,7.53125,741200.0,6.676367282867432
2000-05-08,7.8125,7.515625,7.59375,7.75,778800.0,6.870286464691162
2000-05-09,7.796875,7.359375,7.765625,7.5625,903200.0,6.704069137573242
2000-05-10,7.640625,7.3125,7.515625,7.375,670400.0,6.537853717803955
2000-05-11,7.53125,7.375,7.375,7.453125,817200.0,6.60711145401001
2000-05-12,7.484375,7.125,7.4375,7.1875,1062400.0,6.371636390686035
2000-05-15,7.375,7.125,7.203125,7.296875,599600.0,6.46859884262085
2000-05-16,7.453125,7.1875,7.25,7.453125,1046400.0,6.60711145401001
2000-05-17,7.71875,7.375,7.390625,7.53125,688000.0,6.676367282867432
2000-05-18,7.515625,7.1875,7.5,7.265625,513600.0,6.440894603729248
2000-05-19,7.25,7.15625,7.25,7.15625,407600.0,6.343934059143066
2000-05-22,7.203125,6.984375,7.15625,6.984375,772400.0,6.191567897796631
